id,name_de,synonyms_de,name_fr,synonyms_fr,name_it,synonyms_it,name_en,synonyms_en,category_de,category_fr,category_it,category_en,kcal,fat,protein
1186,"Milchkaffee hell, ungezuckert",Schale,"Café au lait (claire), non sucré",Renversé,"Caffelatte (bianco), non zuccherato",,"Flat white (much milk), no sugar added",,Milch und Milchprodukte/Milch- und Joghurtgetränke;Alkoholfreie Getränke/Kaffee,Lait et produits laitiers/Boissons lactées et yogourts à boire;Boissons sans alcool/Café,Latte e prodotti di latte/Bevande a base di latte e yogurt;Bevande analcoliche/Caffè,Milk and dairy products/Milk and yoghurt beverages;Non-alcoholic beverages/Coffee,22,1.2,1.1
1187,"Milchkaffee, ungezuckert",Schale,"Café au lait, non sucré",Renversé,"Caffelatte, non zuccerato",,"Flat white, no sugar added",,Milch und Milchprodukte/Milch- und Joghurtgetränke;Alkoholfreie Getränke/Kaffee,Lait et produits laitiers/Boissons lactées et yogourts à boire;Boissons sans alcool/Café,Latte e prodotti di latte/Bevande a base di latte e yogurt;Bevande analcoliche/Caffè,Milk and dairy products/Milk and yoghurt beverages;Non-alcoholic beverages/Coffee,20,1.1,1
1513,"Milchreis, zubereitet (mit teilentrahmter Milch)",,"Riz au lait, préparé (avec du lait partiellement écrémé)",,"Riso al latte, preparato (con latte parzialmente scremato)",,"Rice pudding, prepared (with partially skimmed milk)",,Süssigkeiten/Cremen und Pudding,Sucreries/Crèmes et pouding,Dolciumi/Creme e budini,Sweets/Creams and puddings,132,3.5,5.4
1514,"Milchreis, zubereitet (mit Vollmilch)",,"Riz au lait, préparé (avec du lait entier)",,"Riso al latte, preparato (con latte parzialmente scremato)",,"Rice pudding, prepared (with full fat milk)",,Süssigkeiten/Cremen und Pudding,Sucreries/Crèmes et pouding,Dolciumi/Creme e budini,Sweets/Creams and puddings,144,5,5.2
195,Milchschokolade,,Chocolat au lait,,Cioccolato al latte,,Milk chocolate,,Süssigkeiten/Schokolade und Kakaoerzeugnisse,Sucreries/Chocolat et produits chocolatés,Dolciumi/Cioccolato e prodotti a base di cacao,Sweets/Chocolate and cocoa products,537,31.1,6.5
654,Milchschokolade mit Alkoholfüllung,,Chocolat au lait fourré à l‘alcool,,Cioccolato al latte ripieno di alcool,,"Milk chocolate, filled with alcohol",,Süssigkeiten/Schokolade und Kakaoerzeugnisse,Sucreries/Chocolat et produits chocolatés,Dolciumi/Cioccolato e prodotti a base di cacao,Sweets/Chocolate and cocoa products,488,23,5.4
655,"Milchschokolade mit Crèmefüllung (Gianduja, Nougat)",,"Chocolat au lait fourré à la crème (Gianduja, Nougat)",,"Cioccolato al latte ripieno di crema (Gianduja, Nougat/Torrone)",,"Milk chocolate, filled with cream (gianduja, nougat)",,Süssigkeiten/Schokolade und Kakaoerzeugnisse,Sucreries/Chocolat et produits chocolatés,Dolciumi/Cioccolato e prodotti a base di cacao,Sweets/Chocolate and cocoa products,571,38.5,6.9
643,Milchschokolade mit Mandel-Honig-Nougat,,"Chocolat au lait, avec nougat aux amandes et au miel",,Cioccolato al latte con nougat/torrone alle mandorle e miele,,"Milk chocolate with almond, honey, nougat",,Süssigkeiten/Schokolade und Kakaoerzeugnisse,Sucreries/Chocolat et produits chocolatés,Dolciumi/Cioccolato e prodotti a base di cacao,Sweets/Chocolate and cocoa products,534,31.4,7
612,Milchschokolade mit Nüssen,,"Chocolat au lait, avec noisettes",,Cioccolato al latte con nocciole,,Milk chocolate with nuts,,Süssigkeiten/Schokolade und Kakaoerzeugnisse,Sucreries/Chocolat et produits chocolatés,Dolciumi/Cioccolato e prodotti a base di cacao,Sweets/Chocolate and cocoa products,566,38.1,8.4
641,"Milchschokolade mit Weinbeeren, Nüssen und Mandeln",,"Chocolat au lait avec raisins secs, noisettes et amandes",,"Cioccolato al latte con uva secca, nocciole e mandorle",,"Milk chocolate with raisins, nuts, almonds",,Süssigkeiten/Schokolade und Kakaoerzeugnisse,Sucreries/Chocolat et produits chocolatés,Dolciumi/Cioccolato e prodotti a base di cacao,Sweets/Chocolate and cocoa products,511,29.6,7.5
671,Minestrone,,Minestrone,,Minestrone,,Minestrone,,Gerichte/Eintöpfe und Suppen,Plats/Potages et soupes,Cibi/Brodi e zuppe,Prepared dishes/Stews and soups,53,1.8,2
1087,Minipic Würstchen,,Saucisse type Minipic,,Salsiccette Minipic,Würstel Minipic,Minipic sausage,,Fleisch- und Wurstwaren/Rohwurstware,Produits carnés et charcuterie/Produits de charcuterie crus,Prodotti carnei e insaccati/Insaccati crudi,Sausages and cold meats/Raw sausage products,460,39.1,26.1
1053,"Mirabelle, gedünstet, abgetropft (ohne Zugabe von Zucker)",,"Mirabelle, cuite,  égouttée (sans adjonction de sucre)",,"Mirabelle, cotte, sgocciolate (senza aggiunta di zucchero)",,"Mirabelle plum, stewed, drained (without addition of sugar)",,Früchte/Früchte gekocht (inkl. Konserven),Fruits/Fruits cuits (conserves comprises),Frutta/Frutta cotta (incl. conserve),Fruit/Cooked fruit (incl. cans),65,0.2,0.8
403,"Mirabelle, roh",,"Mirabelle, crue",,"Prugne Mirabelle, cruda",,"Yellow plum, fresh",,Früchte/Früchte frisch,Fruits/Fruits frais,Frutta/Frutta fresca,Fruit/Fresh fruit,57,0.2,0.7
10545,"Mit Hackfleisch gefüllte Oliven, frittiert",,"Olives farcies avec de la viande hachée, frites",,Olive farcite e fritte all'ascolana,,"Olives stuffed with minced meat, deep-fried",,Salzige Snacks/Sonstige salzige Snacks,Snacks salés/Autres snacks salés,Snack salati/Altri snack salati,Savoury snacks/Other savoury snacks,320,14,14.1
602,"Molke, süss",Süssmolke,"Petit lait, doux",,"Siero di latte, dolce",,Sweet whey,,Milch und Milchprodukte/Milch- und Joghurtgetränke,Lait et produits laitiers/Boissons lactées et yogourts à boire,Latte e prodotti di latte/Bevande a base di latte e yogurt,Milk and dairy products/Milk and yoghurt beverages,24,0.2,0.8
1039,"Morchel, gedünstet (ohne Zugabe von Fett und Salz)",,"Morille, à l'étuvée (sans adjonction de graisse ni de sel)",,"Spugnolo, stufato  (senza aggiunta di sale)",,"Morel, stewed (without addition of fat and salt)",,Gemüse/Pilze,Légumes/Champignons,Verdure/Funghi,Vegetables/Mushrooms,31,0.4,2.1
457,"Morchel, roh",,"Morille, crue",,"Spugnole, crude",,"Morel, fresh",,Gemüse/Pilze,Légumes/Champignons,Verdure/Funghi,Vegetables/Mushrooms,26,0.3,1.7
819,Mortadella,,Mortadella,,Mortadella,,Mortadella,,Fleisch- und Wurstwaren/Brühwurstware,Produits carnés et charcuterie/Produits de charcuterie bouillis,Prodotti carnei e insaccati/Salsicce scottate,Sausages and cold meats/Boilded sausage products,305,26.6,15.7
717,Mostbröckli,,Mostbröckli,,"Carne secca appenzellese, crudo",Mostbröckli,"Mostbröckli (smoked and dried beef), raw",,Fleisch- und Wurstwaren/Rohwurstware,Produits carnés et charcuterie/Produits de charcuterie crus,Prodotti carnei e insaccati/Insaccati crudi,Sausages and cold meats/Raw sausage products,150,1.9,32.6
82,Mozzarella,,Mozzarella,,Mozzarella,,Mozzarella,,Milch und Milchprodukte/Weichkäse;Milch und Milchprodukte/Frischkäse und Quark,Lait et produits laitiers/Fromage à pâte molle;Lait et produits laitiers/Fromage frais et séré,Latte e prodotti di latte/Formaggio a pasta molle;Latte e prodotti di latte/Formaggio fresco e quark,Milk and dairy products/Soft cheese;Milk and dairy products/Fresh cheese and curds,253,19.5,18.7
1175,"Mürbeteig (mit Butter), süss, ungebacken",,"Pâte brisée (avec beurre), sucrée, crue",,"Pasta frolla (con burro), dolce, cruda",,"Short pastry base (with butter), sweet, raw",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teige","Produits céréaliers, légumineuses et pommes de terre/Pâtes","Prodotti a base di cereali, legumi e patate/Paste","Cereal products, pulses and potatoes/Dough",424,22.9,7.8
909,"Mürbeteig (mit pflanzlichem Fett), süss, ungebacken",,"Pâte brisée (avec graisse végétale), sucrée, crue",,"Pasta frolla (con grasso vegetale), dolce, cruda",,"Short pastry base (with vegetable fat), sweet, raw",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teige","Produits céréaliers, légumineuses et pommes de terre/Pâtes","Prodotti a base di cereali, legumi e patate/Paste","Cereal products, pulses and potatoes/Dough",419,22.4,7.8
844,Mütschli,,Petit pain,Rosette,Panino,Michetta,"Bread roll, white",,"Brote, Flocken und Frühstückscerealien/Brote und Brotwaren","Pains, flocons et céréales pour le petit-déjeuner/Pains et produits de boulangerie","Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria","Bread, flakes and breakfast cereals/Bread and bread products",254,0.8,8.7
1579,"Nasi Goreng, zubereitet",,"Nasi Goreng, préparé",,"Nasi Goreng, preparato",,"Nasi Goreng, prepared",,Gerichte/Asiatische Gerichte,Plats/Plats asiatiques,Cibi/Cibi asiatici,Prepared dishes/Asian dishes,126,1.9,11
404,"Nektarine, roh",,"Nectarine, crue",,"Pesca noce, cruda",,"Nectarine, fresh",,Früchte/Früchte frisch,Fruits/Fruits frais,Frutta/Frutta fresca,Fruit/Fresh fruit,51,0.2,0.9
913,Nussgipfel aus Blätterteig,,"Croissant aux noisettes, pâte feuilletée",,"Cornetto alle nocciole, pasta sfoglia",,"Croissant filled with nuts, puff pastry",,Süssigkeiten/Sonstige süsse Backwaren,Sucreries/Autres articles de pâtisserie,Dolciumi/Altre pasticcerie dolci,Sweets/Other sweet pastries,416,26.9,6.6
914,Nussgipfel aus Hefeteig,,"Croissant aux noisette, pâte levée",,"Cornetto alle nocciole, pasta lievitata",,"Croissant filled with nuts, yeast dough",,Süssigkeiten/Sonstige süsse Backwaren,Sucreries/Autres articles de pâtisserie,Dolciumi/Altre pasticcerie dolci,Sweets/Other sweet pastries,315,12.6,7.5
372,"Nüsslisalat, roh",Feldsalat;Rapunzelsalat,"Mâche, crue",Rampon;Doucette,"Formentino, crudo",,"Lamb's lettuce, raw",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,23,0.4,2
915,Nussschnecke aus Hefeteig,Hefeschnecke,"Escargot aux noisette, pâte levée",,"Lumachina alle nocciole, pasta lievitata",,Nut roll with yeast dough,,Süssigkeiten/Sonstige süsse Backwaren,Sucreries/Autres articles de pâtisserie,Dolciumi/Altre pasticcerie dolci,Sweets/Other sweet pastries,442,18.7,12
818,"Ofen-Frites, tiefgekühlt",Ofen-Pommes,"Frites au four, surgelées",,"Patate fritte al forno, surgelate",,"French fries for oven, deep-frozen",,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Kartoffeln","Produits céréaliers, légumineuses et pommes de terre/Pommes de terre","Prodotti a base di cereali, legumi e patate/Patate","Cereal products, pulses and potatoes/Potatoes",127,4.9,1.8
492,"Olive, grün",,"Olive, verte",,"Olive, verdi",,"Olive, green",,"Nüsse, Samen und Ölfrüchte","Noix, graines et produits oléagineux","Noci, semi e frutti oleosi","Nuts, seeds and oleaginous fruit",126,12.5,1.3
493,"Olive, schwarz",,"Olive, noire",,"Olive, nere",,"Olive, black",,"Nüsse, Samen und Ölfrüchte","Noix, graines et produits oléagineux","Noci, semi e frutti oleosi","Nuts, seeds and oleaginous fruit",150,14,0.9
591,Olivenöl,,Huile d'olive,,Olio d'oliva,,Olive oil,,Fette und Öle/Öle,Graisses et huiles/Huiles,Grassi e oli/Oli,Fats and oils/Oils,809,89.9,0
405,"Orange, roh",Apfelsine,"Orange, crue",,"Arancia, cruda",,"Orange, fresh",,Früchte/Früchte frisch,Fruits/Fruits frais,Frutta/Frutta fresca,Fruit/Fresh fruit,44,0.2,1
572,Orangennektar,,Nectar d'orange,,Nettare d'arancia,,Orange nectar,,Alkoholfreie Getränke/Süssgetränke;Alkoholfreie Getränke/Frucht- und Gemüsesäfte,Boissons sans alcool/Boissons sucrées;Boissons sans alcool/Jus de fruits et de légumes,Bevande analcoliche/Bevande zuccherate;Bevande analcoliche/Succhi di frutta e di verdura,Non-alcoholic beverages/Soft drinks;Non-alcoholic beverages/Fruit and vegetable juices,44,0,0.4
576,Orangensaft,,Jus d'orange,,Succo d'arancia,,Orange juice,,Früchte/Fruchtsäfte;Alkoholfreie Getränke/Frucht- und Gemüsesäfte,Fruits/Jus de fruits;Boissons sans alcool/Jus de fruits et de légumes,Frutta/Succhi di frutta;Bevande analcoliche/Succhi di frutta e di verdura,Fruit/Fruit juices;Non-alcoholic beverages/Fruit and vegetable juices,51,0.5,0.5
577,"Orangensaft, angereichert mit Vitamin C",,"Jus d'orange, enrichi de vitamine C",,Succo d'arancia a di vitamina C,,"Orange juice, fortified with vitamin C",,Früchte/Fruchtsäfte;Alkoholfreie Getränke/Frucht- und Gemüsesäfte,Fruits/Jus de fruits;Boissons sans alcool/Jus de fruits et de légumes,Frutta/Succhi di frutta;Bevande analcoliche/Succhi di frutta e di verdura,Fruit/Fruit juices;Non-alcoholic beverages/Fruit and vegetable juices,55,0.5,0.5
708,Palmöl - Palmfett,,Graisse de palme - Huile de palme,,Grasso di palma - Olio di palma,,"Palm oil, palm fat",,Fette und Öle/Öle;Fette und Öle/Fette,Graisses et huiles/Huiles;Graisses et huiles/Graisses,Grassi e oli/Oli;Grassi e oli/Grassi,Fats and oils/Oils;Fats and oils/Fats,799,88.8,0
716,Pancetta,,Pancetta,,Pancetta,,Pancetta,,Fleisch- und Wurstwaren/Rohwurstware,Produits carnés et charcuterie/Produits de charcuterie crus,Prodotti carnei e insaccati/Insaccati crudi,Sausages and cold meats/Raw sausage products,467,43,19.5
202,Panettone,,Panettone,,Panettone,,Panettone,,Süssigkeiten/Sonstige süsse Backwaren,Sucreries/Autres articles de pâtisserie,Dolciumi/Altre pasticcerie dolci,Sweets/Other sweet pastries,354,10.7,6.4
750,Paniermehl,Semmelmehl,Chapelure,Panure,Pangrattato,,Breadcrumbs,,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke","Produits céréaliers, légumineuses et pommes de terre/Farines et amidon","Prodotti a base di cereali, legumi e patate/Farine e amidi","Cereal products, pulses and potatoes/Flour and starch",370,1.9,14.2
779,Pantli,,Pantli,,Pantli,,"Pantli, beef and pork sausage",,Fleisch- und Wurstwaren/Rohwurstware,Produits carnés et charcuterie/Produits de charcuterie crus,Prodotti carnei e insaccati/Insaccati crudi,Sausages and cold meats/Raw sausage products,538,50,21.1
663,Paprika (Gewürz),,Paprika (épice),,Paprica,,Paprika (spice),,"Verschiedenes/Salz, Gewürze und Aromen","Divers/Sel, épices et arômes","Diversi/Sale, spezie e aromi","Various/Salt, spices and flavours",358,13,14.8
279,Paranuss,,Noix du Brésil,,Noce del Brasile,,Brazil nut,,"Nüsse, Samen und Ölfrüchte","Noix, graines et produits oléagineux","Noci, semi e frutti oleosi","Nuts, seeds and oleaginous fruit",692,66.5,16.6
845,Pariserbrot,Baguette;Parisette,Baguette parisienne ,,Pane parigino,Baguette,Baguette,,"Brote, Flocken und Frühstückscerealien/Brote und Brotwaren","Pains, flocons et céréales pour le petit-déjeuner/Pains et produits de boulangerie","Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria","Bread, flakes and breakfast cereals/Bread and bread products",254,0.9,9
482,Parmesan,Parmiggiano,Parmesan,,Parmigiano ,,Parmesan cheese,,Milch und Milchprodukte/Hartkäse,Lait et produits laitiers/Fromage à pâte dure,Latte e prodotti di latte/Formaggio a pasta dura,Milk and dairy products/Hard cheese,374,25.6,36
986,"Passionsfrucht, roh",Maracuja,"Fruit de la passion, cru",Grenadille,"Frutto della passione, crudo",,"Passion fruit, fresh",,Früchte/Früchte frisch,Fruits/Fruits frais,Frutta/Frutta fresca,Fruit/Fresh fruit,92,0.5,2.2
774,Pâté de campagne,,Pâté de campagne,,Pasticcio di campagna,Paté di campgagna,Pâté de campagne,,Fleisch- und Wurstwaren/Kochwurstware,Produits carnés et charcuterie/Produits de charcuterie cuits,Prodotti carnei e insaccati/Insaccati cotti,Sausages and cold meats/Cooked sausage products,391,36.9,13.2
1017,"Peperoni, grün, gedünstet (ohne Zugabe von Fett und Salz)",,"Poivron, vert, à l'étuvée (sans adjonction de graisse ni de sel)",,"Peperone, verde, stufato (senza aggiunta di sale)",,"Bell pepper, green, stewed (without addition of fat and salt)",,Gemüse/Gemüse gekocht (inkl. Konserven),Légumes/Légumes cuits (conserves comprises),Verdure/Verdure cotte (incl. conserve),Vegetables/Cooked vegetables (incl. cans),26,0.4,1
359,"Peperoni, grün, roh",,"Poivron, vert, cru",,"Peperone verde, crudo",,"Bell pepper, green, raw",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,20,0.3,0.8
1018,"Peperoni, rot, gedünstet (ohne Zugabe von Fett und Salz)",,"Poivron, rouge, à l'étuvée (sans adjonction de graisse ni de sel)",,"Peperone, rosso, stufato (senza aggiunta di sale)",,"Bell pepper, red, stewed (without addition of fat and salt)",,Gemüse/Gemüse gekocht (inkl. Konserven),Légumes/Légumes cuits (conserves comprises),Verdure/Verdure cotte (incl. conserve),Vegetables/Cooked vegetables (incl. cans),42,0.5,1.2
360,"Peperoni, rot, roh",,"Poivron, rouge, cru",,"Peperone rosso, crudo",,"Bell pepper, red, raw",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,32,0.4,0.9
373,"Petersilie, roh",Peterli,"Persil, cru",,"Prezzemolo, fresco",,"Parsley, fresh",,Gemüse/Kräuter,Légumes/Herbes aromatiques,Verdure/Erbe aromatiche,Vegetables/Herbs,56,0.5,3.9
463,"Pfefferminze, roh",,"Menthe, crue",,"Menta, fresca",,"Peppermint, fresh",,Gemüse/Kräuter,Légumes/Herbes aromatiques,Verdure/Erbe aromatiche,Vegetables/Herbs,49,0.7,3.8
13328,"Pferd, Filet, gebraten (ohne Zusatz von Fett und Salz)",,"Cheval, filet, grillé à point"" (sans adjonction de graisse ni de sel)""",,"Cavallo, filetto, alla griglia (senza aggiunta di grassi o sale)",,"Horse, filet, pan fried (without addition of fat and salt)",,Fleisch und Innereien/Sonstige Tierarten,Viande et abats/Autres espèces animales,Carne e frattaglie/Altre specie animali,Meat and offal/Other animal species,141,2.6,29.3
685,"Pferd, Filet, roh",,"Cheval, filet, cru",,"Cavallo, filetto, crudo",,"Horse, filet, raw",,Fleisch und Innereien/Sonstige Tierarten,Viande et abats/Autres espèces animales,Carne e frattaglie/Altre specie animali,Meat and offal/Other animal species,103,1.9,21.4
1670,"Pferderagout mit Sauce, zubereitet",Voressen,"Ragoût de cheval avec sauce, préparé",,"Ragù di cavallo con salsa, preparato",,"Horse ragout with sauce, prepared",,Gerichte/Sonstige salzige/rezente Gerichte,Plats/Autres plats salés/épicés,Cibi/Altri cibi salati/saporiti,Prepared dishes/Other savoury dishes,94,3.3,12.7
624,"Pfirsich, gezuckert (Konserve)",,"Pêche, sucrée, conserve",,"Pesche, zuccherate, conserva",,"Peach, sweetened, canned",,Früchte/Früchte gekocht (inkl. Konserven),Fruits/Fruits cuits (conserves comprises),Frutta/Frutta cotta (incl. conserve),Fruit/Cooked fruit (incl. cans),83,0.2,0.4
401,"Pfirsich, roh",,"Pêche, crue",,"Pesca, cruda",,"Peach, fresh",,Früchte/Früchte frisch,Fruits/Fruits frais,Frutta/Frutta fresca,Fruit/Fresh fruit,48,0.2,0.5
625,"Pfirsich, ungezuckert (Konserve)",,"Pêche, non sucrée, conserve",,"Pesche, non zuccherate, conserva",,"Peach, unsweetened, canned",,Früchte/Früchte gekocht (inkl. Konserven),Fruits/Fruits cuits (conserves comprises),Frutta/Frutta cotta (incl. conserve),Fruit/Cooked fruit (incl. cans),48,0.2,0.5
1054,"Pflaume, gedünstet, abgetropft (ohne Zugabe von Zucker)",,"Pruneau, cuite,  égouttée (sans adjonction de sucre)",,"Prugne, cotte, sgocciolate (senza aggiunta di zuccheri)",,"Plum, stewed, drained (without addition of sugar)",,Früchte/Früchte gekocht (inkl. Konserven),Fruits/Fruits cuits (conserves comprises),Frutta/Frutta cotta (incl. conserve),Fruit/Cooked fruit (incl. cans),59,0.2,0.7
475,"Pflaume, getrocknet",Dörrpflaume;Backpflaume,"Pruneau, sec",,"Prugne, secca",,"Prune, dried",,Früchte/Früchte getrocknet,Fruits/Fruits secs,Frutta/Frutta secca,Fruit/Dried fruit,204,0.3,2.5
